UserID,RecommendationRank,CourseID,CourseName,CourseCategory,CourseType,CourseLevel,CourseRating,Score
U00067,1,CR00042,Investment Strategies,Finance,Free,Intermediate,4.1,9.64
U00067,2,CR00043,Corporate Finance,Finance,Free,Beginner,4.14,6.656
U00067,3,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,5.892
U00067,4,CR00016,Digital Marketing,Marketing,Free,Intermediate,4.72,5.888
U00067,5,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,5.864
U00068,1,CR00038,Risk Management,Project Management,Paid,Intermediate,4.84,8.936
U00068,2,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,6.872
U00068,3,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,5.892
U00068,4,CR00016,Digital Marketing,Marketing,Free,Intermediate,4.72,5.888
U00068,5,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,5.864
U00069,1,CR00010,3D Modeling,Design,Free,Advanced,4.45,9.78
U00069,2,CR00008,Photoshop Mastery,Design,Free,Advanced,1.52,8.608
U00069,3,CR00006,Graphic Design Basics,Design,Paid,Advanced,2.72,8.088000000000001
U00069,4,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,6.804
U00069,5,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U00070,1,CR00058,Social Media Strategy,Digital Marketing,Free,Beginner,4.44,6.776
U00070,2,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,5.892
U00070,3,CR00060,Content Creation,Digital Marketing,Free,Beginner,2.14,5.856
U00070,4,CR00020,Email Marketing,Marketing,Free,Intermediate,4.11,5.644
U00070,5,CR00042,Investment Strategies,Finance,Free,Intermediate,4.1,5.64
U00071,1,CR00004,Advanced Python,Programming,Free,Beginner,2.88,9.152
U00071,2,CR00001,Python Basics,Programming,Paid,Beginner,4.74,8.896
U00071,3,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U00071,4,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U00071,5,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,5.804
U00072,1,CR00014,Sales Mastery,Business,Free,Advanced,3.15,6.26
U00072,2,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,5.892
U00072,3,CR00016,Digital Marketing,Marketing,Free,Intermediate,4.72,5.888
U00072,4,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,5.864
U00072,5,CR00013,Finance for Startups,Business,Free,Advanced,2.0,5.8
U00073,1,CR00027,Neural Networks,Machine Learning,Free,Advanced,1.81,8.724
U00073,2,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,6.892
U00073,3,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U00073,4,CR00010,3D Modeling,Design,Free,Advanced,4.45,5.78
U00073,5,CR00030,Reinforcement Learning,Machine Learning,Free,Intermediate,1.73,5.692
U00074,1,CR00003,C++ for Beginners,Programming,Free,Beginner,3.85,9.54
U00074,2,CR00004,Advanced Python,Programming,Free,Beginner,2.88,9.152
U00074,3,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U00074,4,CR00002,Java Programming,Programming,Free,Intermediate,2.43,5.972
U00074,5,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U00075,1,CR00007,UI/UX Design,Design,Free,Advanced,2.61,9.044
U00075,2,CR00008,Photoshop Mastery,Design,Free,Advanced,1.52,8.608
U00075,3,CR00006,Graphic Design Basics,Design,Paid,Advanced,2.72,8.088000000000001
U00075,4,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,6.804
U00075,5,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U00076,1,CR00015,Leadership Essentials,Business,Paid,Beginner,1.96,7.784
U00076,2,CR00014,Sales Mastery,Business,Free,Advanced,3.15,6.26
U00076,3,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U00076,4,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U00076,5,CR00058,Social Media Strategy,Digital Marketing,Free,Beginner,4.44,5.776
U00077,1,CR00016,Digital Marketing,Marketing,Free,Intermediate,4.72,9.888
U00077,2,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,6.916
U00077,3,CR00019,Content Marketing,Marketing,Free,Advanced,2.98,6.192
U00077,4,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,5.892
U00077,5,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,5.864
U00078,1,CR00016,Digital Marketing,Marketing,Free,Intermediate,4.72,9.888
U00078,2,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,6.916
U00078,3,CR00019,Content Marketing,Marketing,Free,Advanced,2.98,6.192
U00078,4,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,5.892
U00078,5,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,5.864
U00079,1,CR00033,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,3.93,6.572
U00079,2,CR00032,Ethical Hacking,Cybersecurity,Free,Advanced,2.38,5.952
U00079,3,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U00079,4,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,5.804
U00079,5,CR00058,Social Media Strategy,Digital Marketing,Free,Beginner,4.44,5.776
U00080,1,CR00003,C++ for Beginners,Programming,Free,Beginner,3.85,9.54
U00080,2,CR00001,Python Basics,Programming,Paid,Beginner,4.74,8.896
U00080,3,CR00005,Full Stack Development,Programming,Free,Beginner,1.28,8.512
U00080,4,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U00080,5,CR00002,Java Programming,Programming,Free,Intermediate,2.43,5.972
U00081,1,CR00010,3D Modeling,Design,Free,Advanced,4.45,9.78
U00081,2,CR00007,UI/UX Design,Design,Free,Advanced,2.61,9.044
U00081,3,CR00006,Graphic Design Basics,Design,Paid,Advanced,2.72,8.088000000000001
U00081,4,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,6.804
U00081,5,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U00082,1,CR00040,Leadership in Projects,Project Management,Paid,Beginner,1.51,7.604
U00082,2,CR00037,Scrum Essentials,Project Management,Free,Intermediate,3.45,6.38
U00082,3,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U00082,4,CR00038,Risk Management,Project Management,Paid,Intermediate,4.84,5.936
U00082,5,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,5.804
U00083,1,CR00048,AI Ethics,Artificial Intelligence,Free,Beginner,3.64,6.4559999999999995
U00083,2,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,5.892
U00083,3,CR00016,Digital Marketing,Marketing,Free,Intermediate,4.72,5.888
U00083,4,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,5.864
U00083,5,CR00050,Computer Vision,Artificial Intelligence,Paid,Beginner,4.55,5.82
U00084,1,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,9.872
U00084,2,CR00037,Scrum Essentials,Project Management,Free,Intermediate,3.45,6.38
U00084,3,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U00084,4,CR00038,Risk Management,Project Management,Paid,Intermediate,4.84,5.936
U00084,5,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,5.804
U00085,1,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U00085,2,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,5.804
U00085,3,CR00058,Social Media Strategy,Digital Marketing,Free,Beginner,4.44,5.776
U00085,4,CR00003,C++ for Beginners,Programming,Free,Beginner,3.85,5.54
U00085,5,CR00022,Data Visualization,Data Science,Free,Beginner,3.65,5.46
U00086,1,CR00014,Sales Mastery,Business,Free,Advanced,3.15,9.26
U00086,2,CR00012,Business Strategy,Business,Paid,Advanced,3.64,8.456
U00086,3,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U00086,4,CR00010,3D Modeling,Design,Free,Advanced,4.45,5.78
U00086,5,CR00011,Entrepreneurship 101,Business,Paid,Intermediate,2.69,5.0760000000000005
U00087,1,CR00030,Reinforcement Learning,Machine Learning,Free,Intermediate,1.73,8.692
U00087,2,CR00016,Digital Marketing,Marketing,Free,Intermediate,4.72,5.888
U00087,3,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,5.864
U00087,4,CR00027,Neural Networks,Machine Learning,Free,Advanced,1.81,5.724
U00087,5,CR00042,Investment Strategies,Finance,Free,Intermediate,4.1,5.64
U00088,1,CR00050,Computer Vision,Artificial Intelligence,Paid,Beginner,4.55,8.82
U00088,2,CR00046,AI for Beginners,Artificial Intelligence,Paid,Beginner,1.2,7.48
U00088,3,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U00088,4,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U00088,5,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,5.804
U00089,1,CR00030,Reinforcement Learning,Machine Learning,Free,Intermediate,1.73,8.692
U00089,2,CR00016,Digital Marketing,Marketing,Free,Intermediate,4.72,5.888
U00089,3,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,5.864
U00089,4,CR00027,Neural Networks,Machine Learning,Free,Advanced,1.81,5.724
U00089,5,CR00020,Email Marketing,Marketing,Free,Intermediate,4.11,5.644
U00090,1,CR00038,Risk Management,Project Management,Paid,Intermediate,4.84,8.936
U00090,2,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,6.872
U00090,3,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,5.892
U00090,4,CR00016,Digital Marketing,Marketing,Free,Intermediate,4.72,5.888
U00090,5,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,5.864
U00091,1,CR00041,Financial Accounting,Finance,Paid,Beginner,2.47,7.988
U00091,2,CR00042,Investment Strategies,Finance,Free,Intermediate,4.1,6.64
U00091,3,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U00091,4,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U00091,5,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,5.804
U00092,1,CR00048,AI Ethics,Artificial Intelligence,Free,Beginner,3.64,6.4559999999999995
U00092,2,CR00050,Computer Vision,Artificial Intelligence,Paid,Beginner,4.55,5.82
U00092,3,CR00010,3D Modeling,Design,Free,Advanced,4.45,5.78
U00092,4,CR00014,Sales Mastery,Business,Free,Advanced,3.15,5.26
U00092,5,CR00049,Deep Learning,Artificial Intelligence,Paid,Intermediate,3.11,5.244
U00093,1,CR00014,Sales Mastery,Business,Free,Advanced,3.15,6.26
U00093,2,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U00093,3,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U00093,4,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,5.804
U00093,5,CR00013,Finance for Startups,Business,Free,Advanced,2.0,5.8
U00094,1,CR00022,Data Visualization,Data Science,Free,Beginner,3.65,9.46
U00094,2,CR00021,Data Analysis with Python,Data Science,Free,Intermediate,3.6,6.4399999999999995
U00094,3,CR00023,Machine Learning Fundamentals,Data Science,Free,Intermediate,3.02,6.208
U00094,4,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U00094,5,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U00095,1,CR00048,AI Ethics,Artificial Intelligence,Free,Beginner,3.64,9.456
U00095,2,CR00050,Computer Vision,Artificial Intelligence,Paid,Beginner,4.55,8.82
U00095,3,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U00095,4,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U00095,5,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,5.804
U00096,1,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,6.892
U00096,2,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U00096,3,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U00096,4,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,5.804
U00096,5,CR00027,Neural Networks,Machine Learning,Free,Advanced,1.81,5.724
U00097,1,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,6.976
U00097,2,CR00033,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,3.93,6.572
U00097,3,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U00097,4,CR00010,3D Modeling,Design,Free,Advanced,4.45,5.78
U00097,5,CR00031,Network Security,Cybersecurity,Free,Intermediate,1.91,5.764
U00098,1,CR00007,UI/UX Design,Design,Free,Advanced,2.61,9.044
U00098,2,CR00008,Photoshop Mastery,Design,Free,Advanced,1.52,8.608
U00098,3,CR00006,Graphic Design Basics,Design,Paid,Advanced,2.72,8.088000000000001
U00098,4,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,6.804
U00098,5,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U00099,1,CR00022,Data Visualization,Data Science,Free,Beginner,3.65,9.46
U00099,2,CR00021,Data Analysis with Python,Data Science,Free,Intermediate,3.6,6.4399999999999995
U00099,3,CR00023,Machine Learning Fundamentals,Data Science,Free,Intermediate,3.02,6.208
U00099,4,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U00099,5,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U00100,1,CR00058,Social Media Strategy,Digital Marketing,Free,Beginner,4.44,9.776
U00100,2,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,6.864
U00100,3,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U00100,4,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U00100,5,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,5.804
U00101,1,CR00049,Deep Learning,Artificial Intelligence,Paid,Intermediate,3.11,8.244
U00101,2,CR00048,AI Ethics,Artificial Intelligence,Free,Beginner,3.64,6.4559999999999995
U00101,3,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,5.892
U00101,4,CR00016,Digital Marketing,Marketing,Free,Intermediate,4.72,5.888
U00101,5,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,5.864
U00102,1,CR00022,Data Visualization,Data Science,Free,Beginner,3.65,9.46
U00102,2,CR00021,Data Analysis with Python,Data Science,Free,Intermediate,3.6,6.4399999999999995
U00102,3,CR00023,Machine Learning Fundamentals,Data Science,Free,Intermediate,3.02,6.208
U00102,4,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U00102,5,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U00103,1,CR00014,Sales Mastery,Business,Free,Advanced,3.15,9.26
U00103,2,CR00012,Business Strategy,Business,Paid,Advanced,3.64,8.456
U00103,3,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U00103,4,CR00010,3D Modeling,Design,Free,Advanced,4.45,5.78
U00103,5,CR00019,Content Marketing,Marketing,Free,Advanced,2.98,5.192
U00104,1,CR00043,Corporate Finance,Finance,Free,Beginner,4.14,9.656
U00104,2,CR00042,Investment Strategies,Finance,Free,Intermediate,4.1,6.64
U00104,3,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U00104,4,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U00104,5,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,5.804
U00105,1,CR00022,Data Visualization,Data Science,Free,Beginner,3.65,9.46
U00105,2,CR00021,Data Analysis with Python,Data Science,Free,Intermediate,3.6,6.4399999999999995
U00105,3,CR00023,Machine Learning Fundamentals,Data Science,Free,Intermediate,3.02,6.208
U00105,4,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U00105,5,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U00106,1,CR00057,SEO for E-commerce,Digital Marketing,Paid,Advanced,3.89,8.556000000000001
U00106,2,CR00056,Google Ads Mastery,Digital Marketing,Paid,Advanced,3.15,8.26
U00106,3,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,6.864
U00106,4,CR00058,Social Media Strategy,Digital Marketing,Free,Beginner,4.44,6.776
U00106,5,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U00107,1,CR00004,Advanced Python,Programming,Free,Beginner,2.88,9.152
U00107,2,CR00001,Python Basics,Programming,Paid,Beginner,4.74,8.896
U00107,3,CR00005,Full Stack Development,Programming,Free,Beginner,1.28,8.512
U00107,4,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U00107,5,CR00002,Java Programming,Programming,Free,Intermediate,2.43,5.972
U00108,1,CR00010,3D Modeling,Design,Free,Advanced,4.45,9.78
U00108,2,CR00008,Photoshop Mastery,Design,Free,Advanced,1.52,8.608
U00108,3,CR00006,Graphic Design Basics,Design,Paid,Advanced,2.72,8.088000000000001
U00108,4,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,6.804
U00108,5,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U00109,1,CR00025,Statistical Analysis,Data Science,Paid,Beginner,3.74,8.496
U00109,2,CR00021,Data Analysis with Python,Data Science,Free,Intermediate,3.6,6.4399999999999995
U00109,3,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U00109,4,CR00058,Social Media Strategy,Digital Marketing,Free,Beginner,4.44,5.776
U00109,5,CR00043,Corporate Finance,Finance,Free,Beginner,4.14,5.656
U00110,1,CR00014,Sales Mastery,Business,Free,Advanced,3.15,9.26
U00110,2,CR00013,Finance for Startups,Business,Free,Advanced,2.0,8.8
U00110,3,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U00110,4,CR00010,3D Modeling,Design,Free,Advanced,4.45,5.78
U00110,5,CR00019,Content Marketing,Marketing,Free,Advanced,2.98,5.192
U00111,1,CR00058,Social Media Strategy,Digital Marketing,Free,Beginner,4.44,9.776
U00111,2,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,6.864
U00111,3,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U00111,4,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U00111,5,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,5.804
U00112,1,CR00022,Data Visualization,Data Science,Free,Beginner,3.65,6.46
U00112,2,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U00112,3,CR00025,Statistical Analysis,Data Science,Paid,Beginner,3.74,5.496
U00112,4,CR00014,Sales Mastery,Business,Free,Advanced,3.15,5.26
U00112,5,CR00053,React for Beginners,Web Development,Free,Advanced,2.67,5.068
U00113,1,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,6.872
U00113,2,CR00037,Scrum Essentials,Project Management,Free,Intermediate,3.45,6.38
U00113,3,CR00038,Risk Management,Project Management,Paid,Intermediate,4.84,5.936
U00113,4,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U00113,5,CR00010,3D Modeling,Design,Free,Advanced,4.45,5.78
U00114,1,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,6.976
U00114,2,CR00033,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,3.93,6.572
U00114,3,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U00114,4,CR00010,3D Modeling,Design,Free,Advanced,4.45,5.78
U00114,5,CR00031,Network Security,Cybersecurity,Free,Intermediate,1.91,5.764
U00115,1,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,9.892
U00115,2,CR00016,Digital Marketing,Marketing,Free,Intermediate,4.72,5.888
U00115,3,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,5.864
U00115,4,CR00027,Neural Networks,Machine Learning,Free,Advanced,1.81,5.724
U00115,5,CR00020,Email Marketing,Marketing,Free,Intermediate,4.11,5.644
U00116,1,CR00010,3D Modeling,Design,Free,Advanced,4.45,9.78
U00116,2,CR00007,UI/UX Design,Design,Free,Advanced,2.61,9.044
U00116,3,CR00006,Graphic Design Basics,Design,Paid,Advanced,2.72,8.088000000000001
U00116,4,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,6.804
U00116,5,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
